dwc:occurrenceID,dwc:basisOfRecord,dcterms:modified,dwc:institutionCode,dwc:collectionCode,dwc:catalogNumber,dwc:recordNumber,dwc:fieldNumber,dwc:recordedBy,dwc:organismQuantity,dwc:organismQuantityType,dwc:preparations,dwc:kingdom,dwc:phylum,dwc:class,dwc:order,dwc:family,dwc:genus,dwc:specificEpithet,dwc:infraspecificEpithet,dwc:scientificName,dwc:scientificNameAuthorship,dwc:taxonRank,dwc:taxonomicStatus,dwc:typeStatus,dwc:identifiedBy,dwc:identificationRemarks,dwc:verbatimCoordinates,dwc:locality,dwc:decimalLatitude,dwc:decimalLongitude,dwc:georeferencedBy,dwc:georeferenceVerificationStatus,dwc:verbatimEventDate,dwc:eventDate,dwc:year,dwc:month,dwc:day,dwc:eventRemarks,dwc:occurrenceRemarks
0e223b6c-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,81375,,01/04/1997_Chappman`s Tree,"Barts, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis striata,"Trachylepis striata wahlbergii (Peters, 1870)","(Peters, 1870)",subspecies,accepted,,,Trachylepis striata wahlbergii,"20° 29' S 25° 14' E",Chappman`s Tree,-20.4833333333,25.2333333333,administrator,Unchecked,DD:0 MM:04 YYYY:1997,1997-04,1997,04,,M BARTS,
0b5ed215-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,60340,,"08/12/1981_Bovenste Oog, Dist., Tvl","Peterson, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,natalensis,,"Phrynobatrachus natalensis (Smith, 1849)","(Smith, 1849)",species,accepted,,,Phrynobatrachus natalensis,,"Bovenste Oog, Dist., Tvl",,,,,DD:8 MM:12 YYYY:1981,1981-12-08,1981,12,08,W Peterson,
0e053e7f-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,78782,,"31/12/1993_Aliwal North, 20 Km from to Bu","Haacke, K.O.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,,Psammophis leightoni,Psammophis leightoni trinasalis,,subspecies,accepted,,,Psammophis leightoni trinasalis,"30° 42' S 26° 42' E","Aliwal North, 20 Km from to Burgersdorp",-30.7000000000,26.7000000000,administrator,Unchecked,DD:31 MM:12 YYYY:1993,1993-12-31,1993,12,31,KO Haacke,
8d6b1642-185f-4df5-8761-f4d19b0a8caf,PreservedSpecimen,2018-10-03T09:41:46.000Z,Ditsong,Herpetology,26268,,,"Visser, J.D.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,versicolor,,"Phrynobatrachus versicolor Ahl, 1924","Ahl, 1924",species,accepted,,,Phrynobatrachus versicolor,,"Mahavura Mgahinga saddle, East Africa, Uganda",,,,,Year: 1959; Month: 12; Day: 08-10,1959-12-08/10,1959,12,,,
083d3932-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,32848,,12/11/1965_Onjamu Mountain,"van Zyl, B.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Pachydactylus,caraculicus,,"Pachydactylus caraculicus Fitzsimons, 1959","Fitzsimons, 1959",species,accepted,,,Pachydactylus caraculicus,,Onjamu Mountain,,,,,DD:12 MM:11 YYYY:1965,1965-11-12,1965,11,12,B VAN ZYL,
0790cabc-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,28944,,12/09/1963_Niandu Bush,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Acontias,aurantiacus,,"Acontias aurantiacus (Peters, 1854)","(Peters, 1854)",species,accepted,,,Typhlosaurus aurantiacus fitzsimonsi,,Niandu Bush,,,,,DD:12 MM:09 YYYY:1963,1963-09-12,1963,09,12,WD Haacke,
0b4ff3c1-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,59171,,"23/05/1979_Farm Oorwining, 713","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Scelotes,,Scelotes limpopoensis,Scelotes limpopoensis limpopoensis,,subspecies,accepted,,,Scelotes limpopoensis limpopoensis,,"Farm Oorwining, 713",,,,,DD:23 MM:05 YYYY:1979,1979-05-23,1979,05,23,NHG Jacobsen,
089d800e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,35535,,01/12/1967_Vilanculos,"Pole, R.T.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Telescopus,,Telescopus semiannulatus,Telescopus semiannulatus semiannulatus,,subspecies,accepted,,,Telescopus semiannulatus semiannulatus,"21° 45' S 35° 20' E",Vilanculos,-21.7500000000,35.3333333333,administrator,Unchecked,DD:0 MM:12 YYYY:1967,1967-12,1967,12,,RT Pole,
05e460ee-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,3767,,01/01/1918_Geelhoutkop,"van Dam, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,dilepis,,"Chamaeleo dilepis Leach, 1819","Leach, 1819",species,accepted,,,Chamaeleo dilepis,"24° 17' S 28° 25' E",Geelhoutkop,-24.2833333333,28.4166666666,administrator,Unchecked,DD:0 MM:01 YYYY:1918,1918-01,1918,01,,G van Dam,
06d0b852-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,16212,,01/12/1935_Mount Selinda,"van Son, G. | White",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Rhampholeon,marshalli,,"Rhampholeon marshalli Boulenger, 1906","Boulenger, 1906",species,accepted,,,Rhampholeon marshalli,,Mount Selinda,,,,,DD:0 MM:12 YYYY:1935,1935-12,1935,12,,VAN SON & WHITE,
06c699e8-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,15054,,01/01/1931_Port Edward,Wager,1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,semidiscus,,"Hyperolius semidiscus Hewitt, 1927","Hewitt, 1927",species,accepted,,,check determination,"31° 3' S 30° 13' E",Port Edward,-31.0500000000,30.2166666666,administrator,Unchecked,DD:0 MM:01 YYYY:1931,1931-01,1931,01,,Wager,
0ced1736-3054-4046-bea2-e704ee0e2f22,PreservedSpecimen,2018-10-03T10:18:13.000Z,Ditsong,Herpetology,51235,,,"de Witte, G.F.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,ushoranus,,"Bufo ushoranus Loveridge, 1932","Loveridge, 1932",species,accepted,,,Bufo ushoranus,,"Kateke, Upembe Nat. Park, Katanga district, Zaire",,,,,Year: 1947; Month: 11; Day: 23,1947-11-23,1947,11,23,,
0a5ca163-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,54190,,29/10/1978_Tshamavudzi Hills,"Haagner, G.V.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Bufonidae,Poyntonophrynus,fenoulheti,,"Poyntonophrynus fenoulheti (Hewitt & Methuen, 1912)","(Hewitt & Methuen, 1912)",species,accepted,,,Bufo fenoulheti fenoulheti,"22° 34' S 30° 51' E",Tshamavudzi Hills,-22.5666666666,30.8500000000,administrator,Unchecked,DD: MM: YYYY:291078,1978-10-29,1978,10,29,G Haagner,
0a72f233-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,56304,,01/12/1982_Messina Golf Course,"Marais, J.V.O.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Platysaurus,,Platysaurus intermedius,"Platysaurus intermedius rhodesianus Fitzsimons, 1941","Fitzsimons, 1941",subspecies,accepted,,,Platysaurus intermedius rhodesianus,"22° 20' S 30° 2' E",Messina Golf Course,-22.3333333333,30.0333333333,administrator,Unchecked,DD:0 MM:12 YYYY:1982,1982-12,1982,12,,J MARAIS,
5661f306-3762-485f-94d8-86348b68234f,PreservedSpecimen,2018-10-03T10:29:43.000Z,Ditsong,Herpetology,66389,,,"Haagner, G.V.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pipidae,Xenopus,laevis,,"Xenopus laevis (Daudin, 1802)","(Daudin, 1802)",species,accepted,,,Xenopus laevis petersii,,Metsemoswea island,,,,,Year: 1987; Month: 07; Day: 16,1987-07-16,1987,07,16,,
0bc534b8-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,64129,,28/09/1985_Eden Park St Lucia,"Taylor, J.C.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Thelotornis,,Thelotornis capensis,Thelotornis capensis capensis,,subspecies,accepted,,,Thelotornis capensis capensis,,Eden Park St Lucia,,,,,DD:28 MM:09 YYYY:1985,1985-09-28,1985,09,28,J. TAYLOR,
0749497e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,25436,,02/11/1957_P O Solomondale,"de Villiers, J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Amblyodipsas,,Amblyodipsas polylepis,Amblyodipsas polylepis polylepis,,subspecies,accepted,,,Amblyodipsas polylepis polylepis,,P O Solomondale,,,,,DD:02 MM:11 YYYY:1957,1957-11-02,1957,11,02,J de VILLIERS,
08e5f8f1-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,42324,,"12/11/1971_Farm Weipe, 42","Douwes, L.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Aparallactus,capensis,,"Aparallactus capensis Smith, 1849","Smith, 1849",species,accepted,,,Aparallactus capensis,,"Farm Weipe, 42",,,,,DD:12 MM:11 YYYY:1971,1971-11-12,1971,11,12,L DOUWES,
06ca3f97-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,15661,,05/11/1933_Van Rhyns Pass,"Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Hemicordylus,capensis,,"Hemicordylus capensis (Smith, 1838)","(Smith, 1838)",species,accepted,,,Pseudocordylus capensis robertsi,"31° 23' S 19° 2' E",Van Rhyns Pass,-31.3833333333,19.0333333333,administrator,Unchecked,DD:5 MM:11 YYYY:1933,1933-11-05,1933,11,05,V Fitzsimons,
29185789-16d9-4290-9431-847e666bf454,PreservedSpecimen,2018-10-03T10:39:03.000Z,Ditsong,Herpetology,70517,,,Minter,,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,Breviceps,,genus,accepted,,,Breviceps,,No locality,,,,,,,,,,,
08bbfbc4-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,38670,,"23/04/1970_Kunene River, 6 Km W of Ovambo","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Rhoptropus,,Rhoptropus boultoni,Rhoptropus boultoni boultoni,,subspecies,accepted,,,Rhoptropus boultoni boultoni,"17° 25' S 12° 57' E","Kunene River, 6 Km W of Ovamboland",-17.4166666666,12.9500000000,administrator,Unchecked,DD:23 MM:04 YYYY:1970,1970-04-23,1970,04,23,WD Haacke,
05c8d371-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,1582,,no_date_Grahamstown,Albany Museum,1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,,"Agama atra Daudin, 1802","Daudin, 1802",species,accepted,,,Agama atra,"33° 18' S 26° 32' E",Grahamstown,-33.3000000000,26.5333333333,administrator,Unchecked,DD:0 MM:0 YYYY:0,,,,,Albany Museum,
0b6b4b89-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61366,,25/03/1979_Farm Carnethey,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Heliobolus,lugubris,,"Heliobolus lugubris (Smith, 1838)","(Smith, 1838)",species,accepted,,,Heliobolus lugubris,,Farm Carnethey,,,,,DD:25 MM:03 YYYY:1979,1979-03-25,1979,03,25,NHG Jacobsen,
0bb8330b-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,63043,,"01/04/1985_Kokong, 2 Km Turn Off","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,,Mabuya striata,Mabuya striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,,"Kokong, 2 Km Turn Off",,,,,DD:0 MM:04 YYYY:1985,1985-04,1985,04,,NHG Jacobsen,
08b8f483-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,38391,,"10/04/1970_Tsumkwe Pan-Samangeigei, 20 Km","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,varia,,"Mabuya varia Auerbach, 1987","Auerbach, 1987",species,accepted,,,Trachylepis varia,,"Tsumkwe Pan-Samangeigei, 20 Km Se",,,,,DD:10 MM:04 YYYY:1970,1970-04-10,1970,04,10,WD Haacke,
0b6a76c6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61275,,"25/01/1979_Farm Wagendrif, 64","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mabouia,,"Hemidactylus mabouia (Moreau De Jonnès, 1818)","(Moreau De Jonnès, 1818)",species,accepted,,,Hemidactylus mabouia,,"Farm Wagendrif, 64",,,,,DD:25 MM:01 YYYY:1979,1979-01-25,1979,01,25,NHG Jacobsen,
0ccb3be4-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,69502,,28/01/1991_Farm Tweepad Camp 4 N of Klein,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Cordylus,polyzonus,,"Cordylus polyzonus Smith, 1838","Smith, 1838",species,accepted,,,Cordylus polyzonus,,Farm Tweepad Camp 4 N of Kleinsee,,,,,DD:28 MM:01 YYYY:1991,1991-01-28,1991,01,28,WD Haacke,
0746640d-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,25109,,"01/12/1957_Farm Valencia, 42","Port, A.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Cordylus,jordani,,"Cordylus jordani Fitzsimons, 1943","Fitzsimons, 1943",species,accepted,,,Cordylus jordani,"23° 11' S 16° 29' E","Farm Valencia, 42",-23.1833333333,16.4833333333,administrator,Unchecked,DD:0 MM:12 YYYY:1957,1957-12,1957,12,,A Port,
0cf284f3-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,73456,11144,26/10/1983_Woodbush,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,capensis,,"Trachylepis capensis (Gray, 1831)","(Gray, 1831)",species,accepted,,,Trachylepis capensis,"23° 52' S 29° 59' E",Woodbush,-23.8666666666,29.9833333333,administrator,Unchecked,DD:26 MM:10 YYYY:1983,1983-10-26,1983,10,26,NHG Jacobsen,
0b68c555-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61152,,19/04/1981_Graskop,Peterson,1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Ptychadenidae,Ptychadena,porosissima,,"Ptychadena porosissima (Steindachner, 1867)","(Steindachner, 1867)",species,accepted,,,Ptychadena porosissima,"24° 56' S 30° 50' E",Graskop,-24.9333333333,30.8333333333,administrator,Unchecked,DD:19 MM:04 YYYY:1981,1981-04-19,1981,04,19,Peterson,
ccdb9a20-bdbc-49b6-bbeb-e299739c0686,PreservedSpecimen,2018-11-30T10:56:51.000Z,Ditsong,Herpetology,68444,,,"Haacke, W.D. | Kleynhans, H.",,,,Animalia,Chordata,Reptilia,Squamata,Scincidae,Typhlacontias,,,Typhlacontias,,genus,accepted,,,Typhlocontias,,"Kunene River 25km from mouth, Skeleton Coast Park, Namibia",,,,,,1989-04-11,1989,04,11,,
06d22256-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,16819,,18/01/1937_Kosi Bay,"Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,Lygodactylus capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,Lygodactylus capensis capensis,"26° 57' S 32° 55' E",Kosi Bay,-26.9500000000,32.9166666666,administrator,Unchecked,DD:18 MM:01 YYYY:1937,1937-01-18,1937,01,18,V FITZSIMONS,
089df460-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,35587,,"22/08/1964_Signal Hill, Grahamstown","Visser, J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,,"Afrogecko porphyreus (Daudin, 1802)","(Daudin, 1802)",species,accepted,,,Afrogecko porphyreus,"33° 20' S 26° 32' E","Signal Hill, Grahamstown",-33.3333333333,26.5333333333,administrator,Unchecked,DD:22 MM:08 YYYY:1964,1964-08-22,1964,08,22,J VISSER,
0bd64850-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,65596,,15/05/1986_Vryheid Nature Reserve,"de Jager, S.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,armata,,"Agama armata Peters, 1855","Peters, 1855",species,accepted,,,Agama armata,"27° 46' S 30° 47' E",Vryheid Nature Reserve,-27.7666666666,30.7833333333,administrator,Unchecked,DD:15 MM:05 YYYY:1986,1986-05-15,1986,05,15,S DE JAGER,
0cc7f591-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,69234,,21/03/1990_Farm Peebles,"Clarke, C.H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lamprophis,capensis,,"Lamprophis capensis (Duméril, Bibron & Duméril, 1854)","(Duméril, Bibron & Duméril, 1854)",species,accepted,,,Lamprophis capensis,"25° 13' S 31° 7' E",Farm Peebles,-25.2166666666,31.1166666666,administrator,Unchecked,DD:21 MM:03 YYYY:1990,1990-03-21,1990,03,21,C CLARKE,
0e130cb1-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,80000,,15/11/1994_Tunzini Citrus Estate,"la Croix, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Mehelya,,Mehelya capensis,Mehelya capensis capensis,,subspecies,accepted,,,Mehelya capensis capensis,"25° 56' S 31° 43' E",Tunzini Citrus Estate,-25.9333333333,31.7166666666,administrator,Unchecked,DD:15 MM:11 YYYY:1994,1994-11-15,1994,11,15,N. la CROIX,
0bcab12d-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,64590,,"24/08/1985_Middle Spring Pool Area,w.a, A","Greer, A.E.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Notoscincus,wotjulum,,"Notoscincus wotjulum Greer, 1974","Greer, 1974",species,accepted,,,Notoscincus wotjulum,"15° 38' S 128° 42' E","Middle Spring Pool Area,w.a, Australia",-15.6333333333,128.7000000000,administrator,Unchecked,DD:24 MM:8 YYYY:1985,1985-08-24,1985,08,24,AE Greer,
0b3058a6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,56791,,"23/03/1983_Rolf Quarry, Halfway House","Morgan, D.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Homoroselaps,dorsalis,,"Homoroselaps dorsalis (Smith, 1849)","(Smith, 1849)",species,accepted,,,Homoroselaps dorsalis,,"Rolf Quarry, Halfway House",,,,,DD:23 MM:03 YYYY:1983,1983-03-23,1983,03,23,D Morgan,
06c38d45-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,14733,,01/04/1930_Gomodimo Pan,"Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,,Bitis arietans,Bitis arietans arietans,,subspecies,accepted,,,Bitis arietans arietans,,Gomodimo Pan,,,,,DD:0 MM:04 YYYY:1930,1930-04,1930,04,,V Fitzsimons (Vernay-Lang Kalahari Exp.),
686488e7-7c91-4fb8-beb3-d76c775d590b,PreservedSpecimen,2018-10-03T10:39:29.000Z,Ditsong,Herpetology,70563,,,Minter,,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,Breviceps,,genus,accepted,,,Breviceps,,No locality,,,,,,,,,,,
0e263d23-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,81847,,03/06/1997_Molopo Nature Reserve,"Hering, S. | Hagenbeck",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis striata,Trachylepis striata striata,,subspecies,accepted,,,Trachylepis striata striata,"25° 46' S 22° 56' E",Molopo Nature Reserve,-25.7666666666,22.9333333333,administrator,Unchecked,DD:3 MM:06 YYYY:1997,1997-06-03,1997,06,03,S HERING HAGENBECK,
0a6a39d6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,55566,,31/12/1981_Mapelane,"Goodman, P.S.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Duberria,variegata,,"Duberria variegata (Peters, 1854)","(Peters, 1854)",species,accepted,,,Duberria variegata,"28° 24' S 32° 25' E",Mapelane,-28.4000000000,32.4166666666,administrator,Unchecked,DD:31 MM:12 YYYY:1981,1981-12-31,1981,12,31,P. GOODMAN,
0bd210cb-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,65235,,02/07/1986_Kenneth Stainbank,"Grobler, B.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,varia,,"Mabuya varia Auerbach, 1987","Auerbach, 1987",species,accepted,,,Trachylepis varia,,Kenneth Stainbank,,,,,DD:2 MM:07 YYYY:1986,1986-07-02,1986,07,02,B GROBLER,
06bb6369-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,13929,,01/01/1931_Leipzig Mission Station,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Bufonidae,Poyntonophrynus,fenoulheti,,"Poyntonophrynus fenoulheti (Hewitt & Methuen, 1912)","(Hewitt & Methuen, 1912)",species,accepted,,,Bufo fenoulheti fenoulheti,"23° 8' S 28° 53' E",Leipzig Mission Station,-23.1333333333,28.8833333333,administrator,Unchecked,DD:0 MM:01 YYYY:1931,1931-01,1931,01,,Jacobson,
0a494989-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,52495,,"24/11/1962_Vila De Manica, 24 Km Se","Broadley, D. | Blake, D.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Cordylidae,Platysaurus,,Platysaurus pungweensis,Platysaurus pungweensis blakei,,subspecies,accepted,paratype of Platysaurus pungweensis blakei,,Platysaurus pungweensis blakei,,"Vila De Manica, 24 Km Se",,,,,DD:24 MM:11 YYYY:1962,1962-11-24,1962,11,24,BROADLEY & BLAKE,Para type - Platysaurus intermedius blakei
0789246e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,28197,,"24/04/1963_Farm Tutana, 55","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,sulcata,,"Trachylepis sulcata (Peters, 1867)","(Peters, 1867)",species,accepted,,,Trachylepis sulcata sulcata,"20° 3' S 15° 27' E","Farm Tutana, 55",-20.0500000000,15.4500000000,administrator,Unchecked,DD:24 MM:04 YYYY:1963,1963-04-24,1963,04,24,WD Haacke,
0a73a126-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,56393,,"01/01/1982_Halali, Etosha Nat Park","Paxton, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Nucras,ornata,,"Nucras ornata (Gray, 1864)","(Gray, 1864)",species,accepted,,,Nucras ornata,"19° 2' S 16° 28' E","Halali, Etosha Nat Park",-19.0333333333,16.4666666666,administrator,Unchecked,DD:0 MM:01 YYYY:1982,1982-01,1982,01,,M PAXTON,
0bd46557-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,65440,,01/11/1974_Kamberge E of SE Corner of,"Stuart, C.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Meroles,cuneirostris,,"Meroles cuneirostris (Strauch, 1867)","(Strauch, 1867)",species,accepted,,,Meroles cuneirostris,"23° 37' S 15° 45' E",Kamberge E of SE Corner of,-23.6166666666,15.7500000000,administrator,Unchecked,DD:01 MM:11 YYYY:1974,1974-11-01,1974,11,01,C STUART,
070987cc-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,17827,,"10/08/1937_Farm Kochena, 74","Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis variegata,Trachylepis variegata variegata,,subspecies,accepted,,,Trachylepis variegata variegata,"27° 3' S 18° 50' E","Farm Kochena, 74",-27.0500000000,18.8333333333,administrator,Unchecked,DD:10 MM:08 YYYY:1937,1937-08-10,1937,08,10,V FITZSIMONS,
0e39dcdc-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,85381,GNCR576,"08/04/2005_Midrand, Halfway House","Koko, R.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Dasypeltis,scabra,,"Dasypeltis scabra (Linnaeus, 1758)","(Linnaeus, 1758)",species,accepted,,,Dasypeltis scabra,"26° 1' 21"" S 28° 9' 48"" E","Midrand, Halfway House",-26.0225000000,28.1633333333,administrator,Unchecked,DD:08 MM:04 YYYY:2005,2005-04-08,2005,04,08,R Koko,
